stop_id,multimodal_gini
F00874,0.1397
F00875,0.1404
F00876,0.1512
F00877,0.1512
F00878,0.1503
F00879,0.1512
F00880,0.1397
F00881,0.1522
F00884,
F00885,0.1639
F00886,0.1639
F00887,
F00888,0.1659
F00889,0.1516
F00890,0.1921
F00891,0.1516
F00892,0.1921
F00893,0.1512
F00894,
F00895,
F00896,0.1512
F00899,0.1459
F00900,0.1438
F00901,0.0771
F00904,0.144
F00905,
F00906,0.1459
F00907,0.144
F00908,0.1459
F00909,0.1459
F00910,0.1503
F00916,0.1366
F00918,0.193
F00919,0.1931
F00921,0.1929
F00922,0.1931
F00923,0.1931
F00924,
F00925,0.1486
F00926,0.1348
F00929,
F00930,0.1351
F00931,0.121
F00932,0.1369
F00933,0.1879
F00935,0.1879
F00938,0.121
F00939,0.1201
F00940,0.1429
F00941,0.1925
F00942,0.1924
F00943,0.1914
F00944,0.1913
F00945,0.1913
F00950,0.1914
F00951,0.1931
F00966,0.1924
F00967,0.116
F00968,0.1081
F00969,0.1213
F00970,0.1887
F00971,0.1892
F00972,0.1892
F00973,0.1924
F00974,0.1127
F00975,0.1924
F00976,0.193
F00979,0.1914
F00980,0.193
F00981,0.193
F00982,0.193
F00983,0.193
F00985,0.1914
F00986,0.1921
F00990,0.1351
F00991,0.121
F01000,0.193
F01004,0.1931
F01005,0.1929
F01006,0.193
F01007,0.1931
F01010,0.193
F01011,0.1931
F01012,0.1982
F01013,0.1971
F01014,0.1982
F01015,0.1971
F01016,0.1982
F01017,0.1982
F01020,0.1246
F01021,0.121
F01022,0.1914
F01023,0.1879
F01028,0.1879
F01029,0.1879
F01030,0.1441
F01031,0.1924
F01032,0.1201
F01033,0.1924
F01034,0.1201
F01035,0.146
F01036,0.1458
F01037,0.1201
F01040,0.1458
F01041,0.1458
F01042,0.1441
F01043,0.1337
F01044,0.1121
F01045,0.1458
F01046,0.1121
F01047,0.1121
F01048,0.1556
F01051,0.157
F01054,0.151
F01055,0.1582
F01056,0.151
F01057,0.1424
F01058,0.1457
F01059,0.147
F01060,0.1352
F01061,0.1369
F01062,0.1369
F01066,0.1441
F01067,0.1441
F01068,
F01069,0.1441
F01070,0.1441
F01071,0.1441
F01072,0.1441
F01073,0.1352
F01074,
F01075,0.1913
F01076,0.1913
F01077,0.1913
F01078,0.1913
F01081,0.1919
F01082,0.1879
F01088,0.1918
F01089,0.1919
F01090,0.1458
F01091,0.1441
F01094,0.1458
F01097,0.1458
F01098,0.1337
F01099,0.1458
F01104,0.1458
F01105,0.1541
F01106,0.1441
F01107,
F01109,
F01110,0.1982
F01111,0.146
F01112,0.161
F01115,0.1201
F01116,0.1982
F01117,0.1616
F01118,
F01119,0.1458
F01120,0.1458
F01121,0.1556
F01122,0.1337
F01123,
F01124,0.1121
F01125,0.1121
F01126,0.1121
F01127,0.1121
F01128,
F01129,0.1121
F01130,0.1556
F01131,0.1121
F01134,0.1556
F01135,0.1121
F01136,0.1121
F01137,0.1352
F01138,0.1559
F01139,0.1556
F01140,0.1556
F01141,0.1556
F01142,0.1556
F01143,0.1616
F01144,0.1556
F01145,0.1556
F01146,0.1558
F01149,0.1556
F01150,0.1556
F01151,0.1556
F01159,0.156
F01160,0.1613
F01161,0.1982
F01162,0.1616
F01163,
F01164,0.1982
F01165,0.1982
F01166,0.1982
F01168,0.1976
F01169,0.1982
F01170,0.1982
F01171,0.1982
F01172,0.1556
F01173,
F01174,0.1818
F01175,0.1931
F01176,0.1818
F01177,0.1542
F01180,0.159
F01181,0.159
F01182,0.1613
F01183,0.1613
F01184,0.0
F01185,
F01186,0.1551
F01187,0.1551
F01191,0.1317
F01192,0.1683
F01194,0.1317
F01197,0.1317
F01199,0.1618
F01200,0.161
F01201,0.1618
F01204,0.1317
F01205,0.1818
F01207,0.1818
F01208,0.1551
F01209,0.1256
F01210,0.0
F01211,0.1094
F01212,0.1606
F01213,0.154
F01214,0.0
F01215,0.1616
F01218,0.159
F01219,0.159
F01220,0.1634
F01221,0.1551
F01222,0.1638
F01223,0.1551
F01224,0.1589
F01225,0.155
F01226,0.1551
F01227,0.1551
F01228,
F01229,
F01234,0.1317
F01235,0.1654
F01236,0.126
F01237,
F01240,0.1551
F01241,0.1551
F01245,0.1654
F01246,0.1654
F01248,0.1654
F01249,0.1654
F01250,0.1613
F01251,0.1613
F01258,0.1551
F01260,0.1944
F01263,0.1586
F01264,0.159
F01265,0.1586
F01266,0.1586
F01267,0.1586
F01270,0.1586
F01271,0.1512
F01274,0.1592
F01275,0.1588
F01278,0.0
F01279,0.0
F01280,0.0
F01281,0.0
F01286,0.1935
F01294,0.0
F01296,0.0
F01298,0.0
F01300,0.0696
F01301,0.0
F01302,0.0
F01303,0.1217
F01309,0.1616
F01310,0.1616
F01311,0.1613
F01314,0.1613
F01316,0.1594
F01317,0.1594
F01319,0.1594
F01321,0.1594
F01322,0.1613
F01323,0.1594
F01328,0.1512
F01329,0.1585
F01330,0.155
F01331,0.0
F01332,0.1606
F01333,0.1551
F01334,0.1542
F01337,
F01339,
F01340,
F01341,0.0566
F01342,
F01343,0.1931
F01345,
F01346,0.2133
F01349,0.1713
F01350,0.0566
F01351,0.1674
F01352,0.1875
F01355,0.1674
F01356,0.2165
F01357,0.1721
F01358,0.1674
F01359,0.1674
F01360,0.1395
F01363,0.0
F01364,0.0
F01365,0.1337
F01366,0.2297
F01367,0.2424
F01368,0.126
F01369,0.1334
F01370,0.2525
F01371,0.2396
F01373,0.291
F01374,0.2133
F01376,0.2133
F01378,0.2087
F01379,0.1317
F01380,0.1317
F01381,0.1317
F01382,
F01384,0.1697
F01386,0.1697
F01387,0.1697
F01388,0.1697
F01390,0.1697
F01391,
F01393,0.1674
F01394,
F01395,0.0
F01396,0.1702
F01397,0.1697
F01398,0.1674
F01399,0.1452
F01400,0.1931
F01401,0.2165
F01403,0.2166
F01407,0.2165
F01408,0.0
F01411,0.1697
F01412,0.2165
F01413,
F01414,0.1674
F01417,0.1674
F01418,0.1674
F01419,0.1674
F01420,0.1886
F01421,0.1713
F01422,0.1717
F01423,0.172
F01424,0.1713
F01425,0.1886
F01426,0.2396
F01427,0.1717
F01428,0.1713
F01429,0.1674
F01430,
F01431,
F01432,0.1799
F01434,0.1884
F01435,0.1721
F01436,0.1755
F01437,0.1717
F01439,0.1755
F01440,0.1994
F01441,0.2087
F01442,0.1731
F01443,0.1721
F01444,0.1755
F01445,0.1701
F01446,0.1718
F01447,0.2276
F01448,0.1701
F01449,0.058
F01450,0.1698
F01451,0.1715
F01452,0.1701
F01453,0.1701
F01454,0.1701
F01455,0.1703
F01456,0.1703
F01457,0.17
F01458,0.1701
F01459,0.1703
F01461,0.1701
F01462,0.1701
F01463,0.169
F01464,0.1945
F01465,0.1683
F01466,0.1691
F01467,0.0
F01468,0.0
F01469,0.0
F01470,
F01471,0.0
F01474,0.1873
F01475,0.2396
F01476,0.1334
F01477,0.1337
F01478,0.1334
F01479,0.0
F01481,0.1334
F01482,0.1334
F01483,0.1362
F01484,0.1481
F01485,0.1362
F01486,0.1362
F01487,0.1334
F01488,0.0
F01491,0.1683
F01492,0.1337
F01495,0.1683
F01496,0.1878
F01497,0.1692
F01498,0.1617
F01499,0.1674
F01500,0.1617
F01502,0.1623
F01503,0.17
F01504,0.17
F01506,0.17
F01507,0.1674
F01508,0.17
F01511,0.0
F01512,0.0
F01513,0.126
F01514,0.1764
F01515,0.2133
F01518,0.2133
F01519,0.2133
F01525,0.2297
F01526,0.0
F01530,0.1927
F01531,0.126
F01532,0.0
F01533,0.1551
F01534,0.194
F01535,0.1665
F01536,0.1665
F01537,0.1551
F01538,0.1665
F01539,0.194
F01540,0.1671
F01545,0.1766
F01546,0.1333
F01547,
F01548,
F01549,0.144
F01550,0.1415
F01551,0.1415
F01552,0.1415
F01553,0.1569
F01554,0.1569
F01555,
F01556,
F01557,
F01558,
F01559,
F01560,0.1567
F01561,0.0495
F01562,
F01563,0.159
F01564,0.159
F01565,0.159
F01566,0.159
F01567,0.159
F01568,0.1522
F01569,0.1592
F01570,0.1592
F01571,0.159
F01572,0.1592
F01574,0.1356
F01575,0.0
F01576,
F01577,0.1356
F01578,
F01579,
F01580,
F01581,0.1425
F01582,
F01583,0.1425
F01584,0.1421
F01585,0.1425
F01586,
F01587,
F01588,0.1401
F01589,0.1401
F01590,0.1401
F01591,0.1401
F01592,0.1401
F01593,0.1401
F01594,0.1401
F01595,0.1401
F01596,0.1401
F01597,0.1401
F01600,0.1401
F01601,0.1415
F01602,0.1415
F01603,0.1415
F01604,0.1291
F01605,0.1483
F01606,0.1586
F01608,0.1569
F01609,0.1258
F01610,0.1258
F01611,0.1258
F01612,0.1258
F01613,
F01614,0.1586
F01615,0.1402
F01616,
F01617,
F01618,
F01619,0.1402
F01620,0.1402
F01621,0.1402
F01622,0.1402
F01623,0.123
F01624,0.1402
F01625,0.123
F01626,0.123
F01628,
F01629,
F01630,0.123
F01631,
F01636,0.1356
F01637,0.194
F01638,0.1662
F01639,0.1356
F01640,0.1356
F01641,0.155
F01642,
F01644,
F01645,0.1593
F01646,0.1356
F01647,
F01648,
F01649,0.1522
F01650,
F01652,
F01653,0.156
F01655,
F01658,
F01659,
F01660,
F01661,
F01662,
F01664,
F01665,
F01666,
F01667,
F01668,0.123
F01669,0.0299
F01670,0.123
F01671,0.0299
F01672,
F01673,
F01674,0.1421
F01676,0.1421
F01677,0.1421
F01678,0.1415
F01679,0.1421
F01681,0.1421
F01682,0.1421
F01683,0.1421
F01684,0.1401
F01685,0.1401
F01686,0.1415
F01687,
F01688,
F01689,0.1401
F01690,
F01691,
F01692,0.1177
F01693,0.1421
F01694,0.1425
F01695,0.1177
F01696,0.1401
F01697,0.1421
F01698,0.1401
F01699,0.1401
F01700,0.1421
F01701,0.1401
F01703,
F01704,0.1401
F01705,
F01706,0.1415
F01707,0.1415
F01708,0.1421
F01709,0.1421
F01710,0.1415
F01711,0.1415
F01712,0.1401
F01713,0.1415
F01714,0.1401
F01715,0.1457
F01716,0.1574
F01717,0.1258
F01718,0.1607
F01719,0.1481
F01720,0.1445
F01721,0.1445
F01722,0.1445
F01723,0.1333
F01724,
F01725,0.155
F01726,
F01727,
F01728,0.123
F01729,
F01730,
F01731,0.159
F01732,0.159
F01733,0.1586
F01734,0.159
F01735,0.1614
F01736,0.1567
F01737,0.1567
F01738,0.1567
F01739,0.1441
F01741,0.1441
F01744,0.1567
F01745,0.1567
F01746,
F01756,0.1398
F01757,0.1398
F01769,0.1398
F01770,0.1402
F01771,0.1258
F01772,
F01773,0.1403
F01774,0.1258
F01775,0.1403
F01776,0.1435
F01777,0.1522
F01778,0.1435
F01779,
F01780,
F01781,0.1399
F01782,0.1402
F01783,0.1402
F01784,0.1258
F01785,0.1258
F01786,0.1258
F01787,0.1258
F01788,0.1435
F01789,
F01790,0.1404
F01791,0.1404
F01794,0.1356
F01795,
F01796,0.1511
F01797,0.1558
F01798,0.1468
F01799,0.1468
F01800,0.1356
F01803,0.1356
F01804,
F01805,0.1511
F01806,0.1511
F01807,0.1511
F01808,0.1415
F01810,0.1415
F01811,0.1401
F01812,0.1415
F01813,0.1401
F01814,0.1258
F01815,0.1258
F01816,0.1258
F01817,0.1258
F01818,
F01819,0.1402
F01822,
F01823,0.1402
F01824,
F01825,0.1402
F01826,0.1402
F01827,
F01829,
F01830,0.1421
F01831,
F01832,0.123
F01833,0.1415
F01834,0.1421
F01835,0.1415
F01836,0.1421
F01837,
F01838,0.115
F01839,
F01840,
F01841,0.1401
F01842,0.1401
F01843,0.1401
F01844,0.1177
F01845,0.1401
F01846,0.1455
F01847,0.1574
F01848,0.1474
F01849,0.1445
F01850,0.1399
F01851,0.1403
F01852,0.1403
F01853,0.1435
F01854,
F01855,0.1404
F01856,
F01857,0.1468
F01858,0.1569
F01859,0.1569
F01860,0.1398
F01861,0.1402
F01862,0.1402
F01863,0.1398
F01864,0.1474
F01865,0.1474
F01866,0.1415
F01867,0.1401
F01868,0.1569
F01869,0.1569
F01870,0.1582
F01872,0.1569
F01873,0.1569
F01874,0.1569
F01875,0.1569
F01880,
F01881,0.0679
F01883,
F01885,0.1564
F01886,0.1564
F01888,0.1564
F01889,0.1564
F01890,0.1564
F01891,0.1564
F01892,0.1564
F01893,0.2204
F01894,0.2156
F01895,0.2323
F01896,0.2156
F01897,0.2134
F01898,0.2151
F01899,0.1592
F01900,0.159
F01901,0.2156
F01902,0.2061
F01903,0.1997
F01904,0.1997
F01905,0.1997
F01908,0.089
F01909,0.089
F01913,0.089
F01914,0.1967
F01915,0.1722
F01916,0.1514
F01917,0.1591
F01918,0.1514
F01919,0.1514
F01920,0.1514
F01921,0.1514
F01922,0.1514
F01923,0.1514
F01924,0.1514
F01925,0.1514
F01926,0.1521
F01927,0.1514
F01928,0.1521
F01929,0.1514
F01930,0.1521
F01931,0.1518
F01932,0.089
F01933,0.1521
F01934,0.1515
F01935,0.089
F01936,0.089
F01937,0.089
F01938,0.186
F01939,0.1989
F01940,0.1717
F01941,0.1519
F01942,0.1717
F01943,0.1709
F01944,0.186
F01945,0.186
F01946,0.1515
F01947,0.1515
F01948,0.1515
F01951,0.1515
F01952,0.1515
F01955,0.1514
F01956,0.1514
F01958,0.1692
F01959,0.1515
F01960,0.1912
F01962,0.1722
F01964,
F01965,0.1889
F01966,
F01967,
F01968,
F01969,
F01972,0.2006
F01973,0.1279
F01974,0.2006
F01975,
F01976,0.2006
F01977,
F01980,
F01981,
F01984,
F01985,0.2928
F01986,0.1144
F01988,0.1144
F01989,0.1352
F01990,0.1352
F01991,0.1846
F01992,0.122
F01995,0.1846
F01997,0.1846
F01998,0.1846
F01999,0.1846
F02000,0.1846
F02003,0.1846
F02004,
F02006,0.1889
F02007,
F02009,0.1352
F02010,
F02013,
F02014,
F02016,0.1709
F02017,
F02019,
F02020,0.1709
F02021,0.2006
F02022,
F02024,0.1709
F02025,0.1997
F02026,0.1709
F02027,0.1997
F02028,0.1791
F02029,0.1791
F02030,0.1997
F02031,0.1997
F02032,0.1692
F02033,0.1515
F02034,0.2451
F02035,0.1514
F02038,0.1514
F02039,0.1506
F02040,0.1692
F02042,0.1514
F02044,0.1514
F02046,0.2275
F02047,0.1506
F02048,0.1794
F02051,
F02052,0.1514
F02053,0.1514
F02054,0.1512
F02055,0.1417
F02056,0.1521
F02057,0.1516
F02058,0.1417
F02059,0.1417
F02060,0.1417
F02061,0.1521
F02062,0.1526
F02063,0.1526
F02064,0.1417
F02065,0.1526
F02066,0.1417
F02067,0.1417
F02068,0.1417
F02071,0.1417
F02072,0.1417
F02073,0.1417
F02074,0.1417
F02075,0.1372
F02076,0.1417
F02077,0.1456
F02078,0.1417
F02079,0.1456
F02080,0.1417
F02081,0.1507
F02082,0.1507
F02083,0.1507
F02084,0.1507
F02085,0.1524
F02086,0.1471
F02087,
F02088,0.1514
F02089,0.0594
F02090,0.1514
F02091,0.0594
F02092,0.1514
F02093,
F02094,0.1514
F02095,0.1514
F02096,0.1544
F02097,0.1639
F02098,0.1524
F02099,0.1544
F02100,0.1535
F02101,0.164
F02102,0.1524
F02103,0.1535
F02104,0.1382
F02105,0.1524
F02106,0.1444
F02107,0.1535
F02108,0.1382
F02109,0.1486
F02110,0.14
F02111,0.1486
F02112,0.1486
F02113,0.1486
F02114,0.1512
F02115,0.1779
F02116,0.1808
F02119,0.1779
F02120,0.1771
F02121,0.1237
F02122,0.1336
F02123,0.1237
F02124,0.1144
F02126,0.1846
F02127,0.1815
F02128,0.1847
F02129,0.1847
F02130,0.1855
F02131,0.1817
F02132,0.1331
F02133,0.1817
F02134,0.1331
F02135,0.1855
F02136,0.1331
F02137,0.1855
F02138,0.1331
F02142,0.1944
F02143,0.1944
F02144,0.1944
F02145,0.1944
F02146,0.1846
F02147,0.1847
F02148,0.1846
F02149,0.1944
F02152,
F02153,0.2428
F02154,0.1846
F02155,0.2447
F02156,
F02159,0.0679
F02160,
F02161,0.0679
F02162,0.0679
F02163,0.1486
F02164,0.1444
F02165,0.1237
F02166,0.1486
F02167,0.1797
F02168,
F02169,0.1486
F02170,0.1779
F02171,0.1779
F02172,0.1808
F02173,0.1771
F02174,0.1771
F02180,0.1352
F02181,0.1692
F02182,0.2174
F02184,0.1794
F02194,0.1846
F02196,0.1846
F02197,0.1846
F02198,0.1846
F02200,0.1846
F02202,0.1794
F02203,0.1846
F02211,
F02212,
F02213,0.1912
F02214,0.1515
F02215,0.1514
F02216,0.1515
F02217,
F02218,0.1514
F02222,0.1352
F02224,0.2451
F02225,0.1382
F02226,0.1417
F02227,0.1417
F02228,0.1417
F02229,0.1417
F02232,0.1515
F02233,0.089
F02234,0.1144
F02235,0.1352
F02236,
F02237,0.1144
F02238,0.2451
F02239,0.1846
F02240,
F02241,
F02242,0.1516
F02243,0.1417
F02244,0.1526
F02245,0.1417
F02246,
F02247,0.1514
F02252,0.1808
F02253,0.1847
F02254,0.1855
F02255,0.1847
F02259,0.1889
F02260,
F02261,0.1144
F02262,0.1514
F02263,0.1997
F02264,0.1791
F02265,0.1717
F02266,
F02267,0.1514
F02270,
F02271,0.2784
F02272,0.2784
F02273,
F02274,0.0594
F02275,0.0594
F02276,
F02277,0.1471
F02278,
F02279,0.1572
F02280,0.1607
F02281,0.1572
F02282,0.1607
F02283,0.1607
F02284,0.1572
F02285,0.1667
F02286,0.1607
F02287,0.1607
F02288,0.1633
F02289,0.1609
F02290,0.1617
F02291,0.176
F02292,0.176
F02294,0.1641
F02295,0.154
F02296,0.1535
F02297,0.1633
F02298,0.1633
F02299,0.1632
F02300,0.1633
F02301,0.1632
F02302,0.1702
F02303,0.1716
F02305,0.1609
F02306,0.1609
F02309,
F02310,
F02311,0.1526
F02313,0.1726
F02314,0.1726
F02315,0.1726
F02316,0.2669
F02317,0.2669
F02318,0.2669
F02319,0.2669
F02320,0.1726
F02321,0.151
F02322,0.151
F02323,0.082
F02324,0.1345
F02325,0.082
F02326,0.082
F02327,0.0907
F02328,0.1459
F02329,0.1516
F02330,0.1529
F02332,0.1525
F02333,0.1521
F02335,0.1552
F02337,0.1521
F02338,0.1488
F02339,0.1514
F02340,0.1521
F02341,0.1492
F02342,0.1488
F02343,0.1488
F02344,0.082
F02345,0.148
F02346,0.082
F02347,0.0823
F02348,0.1251
F02349,0.1497
F02350,0.1276
F02351,0.1502
F02352,0.1543
F02353,0.153
F02355,0.1276
F02356,0.1251
F02357,0.1276
F02358,0.1251
F02359,0.1324
F02360,0.1324
F02361,0.1276
F02362,0.1276
F02364,0.1372
F02365,
F02366,0.082
F02367,0.082
F02368,0.082
F02369,0.082
F02370,
F02371,0.082
F02374,0.1324
F02375,0.1276
F02376,0.1324
F02377,0.1273
F02378,0.0401
F02379,0.1324
F02380,0.1324
F02383,0.1543
F02384,0.1298
F02385,0.1535
F02386,0.153
F02387,0.2669
F02388,0.1812
F02389,0.2185
F02390,0.1814
F02391,0.2185
F02392,0.1814
F02393,0.1814
F02394,0.1814
F02395,0.1814
F02396,0.1783
F02397,0.1814
F02398,0.1582
F02399,0.1758
F02400,0.176
F02401,0.176
F02402,0.154
F02403,0.154
F02404,0.154
F02405,0.0
F02406,0.0
F02407,0.1553
F02408,0.1552
F02409,0.1553
F02411,0.1553
F02413,0.1541
F02414,0.1538
F02415,
F02416,0.1779
F02417,0.151
F02420,0.1541
F02421,0.1552
F02422,0.1641
F02423,0.1786
F02424,0.17
F02425,0.176
F02426,0.176
F02427,0.082
F02428,0.082
F02429,0.1786
F02430,0.176
F02431,0.1572
F02433,0.176
F02434,0.1572
F02435,0.1572
F02436,0.1786
F02437,0.1572
F02438,0.1572
F02439,0.1572
F02440,0.2669
F02441,0.2185
F02442,0.2669
F02443,0.2669
F02444,0.2669
F02445,0.2784
F02446,0.2669
F02447,0.2784
F02448,0.2669
F02449,0.2784
F02450,0.2669
F02451,0.2784
F02452,0.2784
F02453,0.2784
F02454,0.2784
F02455,0.2784
F02456,0.2784
F02458,0.2185
F02459,0.2669
F02460,0.1521
F02461,0.1539
F02462,0.1512
F02464,0.1517
F02465,0.1517
F02466,0.1489
F02469,0.1517
F02470,0.1517
F02473,0.1517
F02477,0.1517
F02482,0.1251
F02483,0.1509
F02484,0.0401
F02485,0.1273
F02486,0.0401
F02487,0.1324
F02488,0.0
F02490,0.2784
F02492,
F02493,
F02494,0.1374
F02495,
F02496,0.1603
F02497,
F02498,0.1603
F02499,0.1374
F02500,0.171
F02501,0.1374
F02502,0.1603
F02503,0.171
F02504,0.1369
F02505,0.1374
F02506,
F02507,0.1216
F02508,0.1392
F02509,0.1392
F02510,0.1418
F02511,0.1369
F02512,0.1369
F02513,0.1441
F02514,0.1369
F02515,0.1441
F02516,0.1369
F02517,0.1369
F02519,0.1392
F02521,0.1369
F02522,
F02523,0.1351
F02524,0.1369
F02525,0.171
F02526,0.1603
F02527,0.1721
F02528,0.1603
F02532,0.1921
F02533,0.1277
F02534,0.1824
F02535,0.1841
F02538,0.1277
F02539,0.1277
F02540,
F02541,0.1239
F02542,0.1239
F02543,0.1503
F02544,0.1503
F02545,0.1239
F02547,0.1921
F02548,0.1921
F02549,0.1239
F02550,0.1239
F02551,0.1239
F02552,0.1286
F02553,0.1239
F02554,0.1239
F02557,0.1239
F02558,0.1239
F02559,0.1239
F02560,
F02561,0.1261
F02562,0.1921
F02563,0.1216
F02564,0.1216
F02565,0.1216
F02566,0.1216
F02567,0.1216
F02568,0.1216
F02569,0.1392
F02570,0.1216
F02571,0.1216
F02572,
F02573,0.1369
F02574,0.1112
F02575,0.1261
F02576,0.1261
F02577,0.1277
F02578,0.1428
F02579,0.1427
F02581,0.1387
F02583,0.1261
F02584,0.1261
F02585,0.1286
F02586,0.1286
F02587,0.1286
F02588,0.1239
F02589,0.1286
F02590,0.1286
F02591,0.1286
F02592,0.1239
F02593,0.1398
F02595,
F02596,0.1239
F02597,0.1336
F02600,0.1387
F02601,0.1387
F02602,0.1428
F02603,0.1387
F02604,0.1387
F02605,0.1387
F02606,0.1392
F02608,0.1406
F02610,0.1427
F02612,0.1441
F02615,0.1441
F02616,0.1429
F02617,0.1441
F02618,0.1441
F02620,0.1406
F02621,0.1406
F02623,0.147
F02624,0.1435
F02626,0.1406
F02627,0.1354
F02628,
F02629,0.1541
F02630,0.1261
F02631,
F02632,
F02635,0.1261
F02636,0.1239
F02639,0.1406
F02640,0.1362
F02642,0.1603
F02643,
F02645,0.1261
F02646,0.1261
F02647,0.1286
F02648,0.1261
F02649,0.1369
F02650,0.1369
F02653,0.1921
F02654,0.1277
F02655,0.1503
F02656,0.1239
F02657,0.1503
F02658,0.1239
F02659,0.1239
F02660,0.1239
F02663,0.1277
F02664,0.1277
F02665,0.1261
F02666,0.1277
F02667,0.1369
F02668,0.1286
F02670,
F02671,
F02672,0.1239
F02673,0.1239
F02674,0.1286
F02675,0.1286
F02676,0.1239
F02677,0.1261
F02687,0.2037
F02688,0.0934
F02692,0.1352
F02693,
F02694,
F02695,0.1541
F02698,
F02699,0.1379
F02700,
F02701,0.1121
F02702,0.0924
F02703,0.1121
F02704,
F02705,0.1121
F02706,0.1121
F02707,0.1121
F02708,0.1121
F02709,0.1319
F02711,0.1319
F02712,0.1319
F02713,
F02714,0.1121
F02715,0.1567
F02716,0.1576
F02717,0.1556
F02718,0.1559
F02720,0.1559
F02722,0.1559
F02723,0.1586
F02724,0.1319
F02725,0.1649
F02726,0.1613
F02730,0.1618
F02731,0.1614
F02732,0.1623
F02733,0.1319
F02734,0.1319
F02735,0.1319
F02736,0.1319
F02737,0.1319
F02738,0.1571
F02740,0.1567
F02741,0.1499
F02743,0.1567
F02744,0.1512
F02745,
F02746,0.1567
F02747,
F02748,0.1402
F02749,0.1402
F02750,0.1402
F02751,0.1402
F02752,0.1402
F02753,0.1402
F02755,0.1398
F02756,0.1398
F02758,0.1398
F02759,0.1499
F02760,0.1398
F02761,0.1398
F02762,0.1398
F02763,0.1398
F02764,0.1398
F02765,
F02766,0.1372
F02767,0.1398
F02768,0.1398
F02769,0.1398
F02770,0.1398
F02771,0.1398
F02772,0.1398
F02773,0.1372
F02774,
F02775,0.078
F02776,0.1398
F02777,0.1398
F02778,0.078
F02779,0.078
F02780,0.0716
F02781,0.078
F02782,0.0716
F02783,0.078
F02784,
F02785,0.078
F02786,0.1411
F02787,0.1409
F02788,0.1412
F02789,0.1412
F02790,0.1473
F02791,0.1372
F02792,0.1407
F02793,0.1407
F02794,0.1372
F02795,0.115
F02796,0.1402
F02797,0.1597
F02798,0.1372
F02799,0.1372
F02800,0.1407
F02801,0.1372
F02802,0.1372
F02803,0.1407
F02804,0.1473
F02805,0.1109
F02806,0.1407
F02807,0.1407
F02808,0.1407
F02809,0.1407
F02810,0.1407
F02811,0.1444
F02812,0.1458
F02813,0.1211
F02814,0.1473
F02815,0.1473
F02816,0.1473
F02817,0.1211
F02818,0.1567
F02819,0.145
F02820,0.1158
F02821,0.1211
F02823,0.1525
F02824,0.1158
F02826,0.1493
F02827,0.1493
F02828,0.1493
F02829,0.1229
F02830,0.115
F02831,0.115
F02832,0.1414
F02835,0.1493
F02836,0.1471
F02837,0.1414
F02844,0.1493
F02845,0.1493
F02846,
F02847,0.1493
F02848,
F02849,0.1493
F02850,0.2037
F02851,0.2037
F02852,0.1493
F02853,0.2037
