stop_id,gini
1010102,0.297910
1010103,0.299890
1010105,0.302712
1010106,0.303856
1010107,0.307077
1010108,0.307096
1010109,0.308450
1010110,0.309189
1010115,0.297874
1010124,0.306518
1010125,0.307031
1010128,0.306166
1010180,0.299273
1010419,0.299752
1010420,0.299866
1010421,0.301780
1010422,0.301285
1010424,0.298056
1010425,0.298309
1010427,0.307031
1010428,0.306518
1020100,0.305990
1020101,0.306090
1020105,0.309520
1020106,0.306566
1020112,0.304964
1020113,0.304497
1020115,0.305265
1020116,0.304995
1020117,0.305213
1020118,0.304921
1020119,0.304910
1020120,0.304791
1020121,0.304805
1020122,0.304559
1020123,0.304784
1020129,0.306242
1020131,0.306399
1020132,0.306499
1020133,0.306400
1020135,0.306428
1020169,0.306166
1020171,0.306188
1020174,0.305697
1020177,0.305900
1020182,0.304904
1020204,0.304672
1020239,0.306542
1020241,0.306641
1020243,0.306717
1020245,0.307193
1020401,0.303645
1020402,0.303435
1020443,0.305576
1020444,0.305828
1020446,0.303926
1020447,0.304559
1020448,0.302346
1020449,0.304847
1020450,0.306193
1020453,0.305257
1020454,0.305520
1020455,0.305448
1020456,0.304092
1020457,0.303613
1020458,0.303614
1020459,0.306316
1020460,0.306343
1020463,0.304411
1020464,0.304122
1020501,0.305591
1020502,0.307455
1020503,0.307779
1020601,0.305148
1020602,0.305148
1020603,0.303633
1020604,0.303633
1030100,0.300184
1030102,0.304076
1030113,0.304348
1030114,0.300886
1030119,0.304298
1030121,0.303810
1030122,0.303797
1030401,0.304513
1030424,0.300560
1030425,0.300146
1030426,0.300497
1030427,0.300426
1030428,0.304416
1030429,0.304464
1040102,0.306307
1040104,0.304797
1040112,0.311798
1040115,0.313627
1040117,0.307280
1040123,0.307579
1040124,0.309528
1040125,0.310057
1040126,0.312365
1040127,0.311033
1040129,0.309156
1040130,0.312072
1040133,0.316993
1040139,0.315181
1040141,0.315207
1040144,0.312123
1040146,0.312480
1040153,0.315525
1040155,0.319974
1040157,0.319724
1040231,0.316755
1040233,0.317258
1040234,0.316221
1040271,0.310190
1040272,0.313255
1040273,0.310178
1040274,0.310293
1040275,0.310445
1040276,0.310478
1040277,0.310808
1040278,0.310830
1040279,0.310729
1040280,0.311098
1040281,0.311140
1040282,0.311151
1040283,0.311506
1040284,0.311606
1040285,0.311533
1040289,0.315104
1040291,0.308812
1040401,0.306464
1040404,0.320098
1040405,0.320034
1040406,0.316877
1040407,0.317251
1040408,0.311966
1040409,0.311853
1040410,0.306843
1040411,0.307280
1040437,0.304470
1040438,0.306712
1040440,0.308538
1040441,0.314750
1040442,0.317040
1040443,0.319353
1040444,0.316430
1040445,0.304376
1040446,0.319375
1040480,0.317299
1040481,0.318418
1040601,0.310690
1040602,0.310675
1050106,0.305969
1050107,0.307677
1050108,0.305490
1050109,0.305334
1050110,0.306392
1050111,0.305401
1050112,0.306784
1050113,0.310786
1050114,0.315274
1050115,0.310467
1050116,0.307697
1050117,0.306559
1050120,0.304634
1050132,0.312731
1050408,0.305490
1050412,0.305293
1050413,0.305969
1050414,0.306022
1050415,0.310786
1050416,0.310467
1050417,0.311488
1050432,0.312731
1050439,0.309957
1060102,0.306088
1060103,0.306036
1070102,0.302996
1070103,0.302862
1070104,0.304380
1070105,0.302976
1070106,0.305803
1070107,0.303916
1070108,0.304368
1070109,0.303842
1070110,0.303810
1070111,0.303823
1070112,0.303989
1070113,0.301579
1070114,0.304269
1070115,0.301265
1070118,0.306177
1070119,0.306083
1070121,0.304176
1070122,0.304098
1070414,0.304269
1070417,0.301265
1070418,0.301164
1070419,0.302996
1070420,0.302862
1070421,0.304176
1070422,0.304098
1070423,0.306177
1070424,0.306083
1070425,0.303789
1070426,0.303288
1070427,0.304348
1080403,0.296196
1080404,0.296186
1080405,0.296294
1080406,0.296345
1080407,0.296585
1080408,0.296661
1080409,0.296382
1080410,0.296454
1080413,0.296191
1080414,0.296728
1080415,0.296660
1090101,0.300618
1090102,0.300420
1090415,0.300390
1090416,0.300369
1100101,0.323308
1100102,0.325191
1100103,0.326186
1100105,0.327547
1100106,0.328383
1100107,0.328583
1100109,0.317367
1100110,0.317922
1100119,0.329267
1100120,0.329233
1100121,0.327181
1100122,0.327488
1100123,0.317917
1100124,0.319433
1100125,0.328417
1100126,0.327115
1100133,0.325248
1100134,0.325166
1100149,0.322100
1100151,0.322092
1100159,0.329611
1100160,0.329037
1100167,0.327062
1100168,0.328233
1100601,0.324377
1100602,0.324426
1111112,0.323328
1111116,0.321566
1111118,0.323761
1111119,0.322687
1111121,0.316888
1111131,0.326640
1111142,0.322329
1111143,0.321520
1111146,0.323797
1111150,0.321044
1111151,0.323215
1111180,0.321833
1111266,0.324191
1111427,0.323301
1111428,0.323965
1111429,0.322366
1111430,0.322374
1111431,0.326640
1111601,0.323423
1111602,0.323423
1112103,0.326880
1112104,0.329820
1112105,0.329074
1112122,0.327381
1112126,0.327293
1112137,0.327043
1112152,0.330322
1112153,0.330286
1112154,0.331676
1112155,0.331809
1112432,0.327069
1112433,0.331282
1112434,0.330556
1112436,0.333815
1113123,0.330680
1113124,0.331205
1113125,0.333417
1113126,0.333277
1113127,0.327861
1113131,0.330982
1113140,0.327721
1113432,0.327797
1113433,0.328009
1113434,0.330175
1113435,0.331242
1113480,0.334296
1121111,0.333779
1121117,0.334085
1121118,0.333970
1121120,0.333898
1121124,0.330216
1121130,0.330143
1121132,0.330399
1121138,0.333777
1121404,0.334199
1121405,0.333897
1121406,0.333938
1121436,0.330130
1121437,0.330633
1121446,0.330766
1121448,0.333886
1121449,0.333813
1121450,0.333612
1121480,0.334038
1121481,0.333997
1121601,0.331561
1121602,0.331561
1122101,0.330674
1122102,0.330970
1122113,0.331235
1122114,0.331277
1122115,0.329165
1122116,0.329422
1122127,0.327977
1122132,0.332274
1122133,0.332583
1122134,0.333642
1122135,0.333472
1122196,0.333521
1122400,0.333823
1122413,0.331235
1122414,0.331277
1122415,0.329165
1122416,0.329422
1122440,0.332855
1122441,0.333112
1122447,0.330766
1130101,0.313996
1130102,0.314206
1130103,0.314517
1130104,0.314535
1130105,0.310717
1130106,0.315818
1130107,0.314344
1130109,0.315012
1130110,0.314728
1130111,0.310892
1130112,0.317127
1130113,0.311045
1130115,0.317187
1130119,0.316618
1130122,0.314642
1130124,0.316626
1130139,0.313951
1130181,0.315674
1130182,0.315590
1130183,0.317830
1130184,0.317594
1130187,0.317293
1130188,0.317170
1130206,0.315452
1130432,0.312005
1130433,0.311891
1130434,0.315277
1130435,0.315104
1130436,0.311257
1130437,0.311197
1130438,0.314549
1130439,0.313951
1130440,0.314633
1130441,0.314680
1130442,0.314609
1130443,0.314547
1130444,0.316817
1130445,0.317256
1130446,0.315194
1130447,0.315383
1140102,0.314492
1140103,0.314787
1140104,0.314040
1140105,0.314292
1140106,0.314916
1140107,0.317594
1140108,0.318261
1140109,0.315080
1140110,0.314235
1140111,0.314372
1140112,0.314026
1140113,0.314457
1140114,0.314241
1140115,0.316882
1140116,0.316923
1140117,0.317627
1140118,0.317328
1140119,0.316240
1140120,0.315186
1140121,0.314436
1140122,0.315139
1140125,0.317156
1140126,0.317183
1140127,0.314683
1140129,0.313874
1140130,0.313818
1140131,0.313763
1140133,0.314832
1140156,0.313060
1140157,0.313003
1140165,0.313206
1140166,0.313164
1140196,0.319527
1140197,0.318360
1140199,0.320795
1140205,0.318392
1140216,0.316449
1140436,0.318543
1140437,0.318414
1140438,0.315480
1140439,0.316240
1140440,0.316564
1140441,0.315622
1140446,0.316591
1140447,0.316059
1140449,0.315875
1140450,0.319341
1140451,0.319109
1140452,0.323890
1140453,0.323040
1150101,0.319324
1150102,0.319172
1150107,0.318299
1150108,0.317740
1150109,0.319981
1150110,0.319995
1150111,0.316503
1150112,0.316374
1150113,0.315561
1150114,0.315327
1150116,0.320089
1150117,0.319296
1150118,0.320127
1150119,0.316596
1150120,0.317219
1150122,0.316332
1150123,0.316385
1150124,0.314868
1150125,0.314839
1150126,0.313933
1150127,0.313788
1150128,0.318320
1150129,0.318174
1150130,0.318801
1150131,0.319001
1150133,0.319525
1150134,0.319438
1150135,0.318572
1150145,0.318952
1150431,0.319669
1150432,0.319606
1150433,0.319981
1150434,0.320049
1150435,0.316331
1150436,0.316418
1150437,0.315715
1150438,0.315456
1160101,0.320505
1160104,0.320558
1160105,0.318352
1160107,0.319705
1160109,0.317074
1160111,0.318326
1160112,0.318313
1160113,0.318148
1160118,
1160127,0.318721
1160202,0.320460
1160206,0.317693
1160401,0.318929
1160402,0.319035
1160403,0.318583
1160404,0.318610
1160414,0.320441
1160415,0.320477
1171104,
1171105,
1171120,0.326986
1171121,
1171122,0.322149
1171124,0.319733
1171125,0.320062
1171126,0.318001
1171127,0.319805
1171130,0.319076
1171131,0.319177
1171134,0.326190
1171135,0.324751
1171150,
1171151,
1171152,0.324054
1171153,0.324181
1171154,0.320190
1171158,0.320549
1171180,
1171403,0.324213
1171404,0.324101
1171405,0.322753
1171406,0.322716
1171407,0.322110
1171408,0.321966
1171442,0.322054
1171444,0.326753
1171445,0.325955
1171457,0.325271
1171458,0.325553
1172114,
1172142,
1172143,
1172144,
1172145,
1172146,
1172503,
1172553,
1173102,0.316981
1173104,0.325680
1173105,0.323409
1173106,0.322848
1173107,0.318623
1173108,0.320552
1173111,0.326323
1173113,0.328943
1173123,0.325680
1173125,0.325401
1173127,0.326713
1173132,0.315337
1173133,0.315205
1173148,0.325458
1173403,0.328943
1173404,0.325925
1173416,0.324714
1173417,0.324996
1173418,0.322555
1173423,0.316932
1173424,0.316780
1173429,0.325785
1173430,0.326154
1173431,0.323593
1173432,0.324018
1173433,0.322286
1173434,0.326038
1173435,0.323409
1174101,
1174102,
1174112,0.314977
1174149,
1174401,0.322848
1174501,0.323474
1174502,0.323191
1174551,0.323481
1174552,0.323191
1180103,0.319858
1180105,0.319711
1180113,0.319468
1180115,0.319746
1180121,0.320882
1180203,0.319856
1180206,0.319788
1180214,0.319483
1180437,0.319743
1180438,0.319470
1180439,0.319952
1180440,0.319940
1180441,0.319845
1180442,0.319857
1180443,0.320743
1201107,0.323014
1201109,0.325168
1201111,0.326259
1201112,0.325614
1201113,0.324010
1201129,0.325271
1201130,0.324048
1201131,0.324577
1201132,0.324819
1201133,0.321352
1201134,0.321008
1201135,0.324406
1201136,0.324132
1201139,0.325119
1201140,0.325069
1201402,0.325166
1201403,0.325145
1201429,0.321008
1201430,0.321352
1201431,0.324132
1201432,0.324406
1201601,0.324960
1201602,0.324960
1203401,0.325488
1203402,0.325496
1203405,0.322317
1203406,0.322207
1203409,0.324697
1203410,0.324697
1203413,0.322261
1203415,0.324960
1203420,0.324980
1203422,0.322313
1204101,0.329500
1204105,0.319237
1204106,0.320099
1204107,0.315680
1204108,0.329500
1204109,0.317843
1204110,0.318120
1204111,0.313955
1204112,0.313666
1204113,0.323441
1204114,0.324351
1204115,0.329327
1204116,0.329500
1204117,0.315610
1204118,0.319984
1210101,0.333572
1210110,0.332741
1210111,0.334106
1210112,0.327671
1210114,0.328075
1210163,0.335254
1210164,0.335356
1220101,0.334325
1220102,0.332727
1220103,0.333952
1220104,0.335278
1220105,0.334538
1220106,0.330951
1220108,0.331063
1220110,0.333543
1220111,0.333574
1220112,0.334432
1220113,0.334418
1220114,0.331826
1220115,0.333303
1220117,0.330895
1220119,0.331634
1220120,0.332193
1220127,0.334343
1220128,0.334660
1220129,0.334722
1220130,0.333961
1220131,0.329208
1220134,0.333528
1220180,0.334420
1220181,0.333617
1220182,0.333740
1220184,0.333117
1220205,0.334532
1220207,0.330760
1220282,0.333334
1220402,0.329611
1220403,0.334399
1220404,0.334426
1220406,0.331509
1220407,0.331283
1220408,0.334356
1220409,0.334236
1220410,0.335169
1220411,0.335264
1220416,0.334118
1220417,0.334184
1220418,0.332578
1220419,0.333012
1220420,0.330788
1220421,0.331046
1220422,0.331428
1220423,0.331374
1220424,0.333608
1220425,0.333376
1220426,0.327091
1220427,0.327265
1220428,0.331485
1220429,0.331687
1220430,0.331843
1220431,0.331741
1220433,0.333736
1220434,0.323165
1220435,0.334346
1230101,0.334110
1230102,0.333604
1230103,0.335110
1230104,0.335271
1230109,0.335262
1230112,0.334914
1230113,0.335571
1230114,0.334797
1230405,0.335562
1230406,0.335294
1230407,0.336906
1230409,0.335669
1230410,0.335467
1232102,0.335787
1232104,0.335622
1240101,0.325139
1240103,0.333944
1240104,0.329172
1240105,0.329137
1240106,0.330947
1240107,0.326719
1240108,0.326085
1240109,0.326336
1240110,0.326327
1240112,0.325680
1240113,0.325685
1240114,0.324969
1240115,0.325471
1240118,0.333062
1240121,0.331171
1240122,0.330459
1240123,0.329897
1240131,0.328737
1240132,0.328959
1240133,0.330887
1240134,0.329005
1240180,0.319848
1240181,0.319833
1240418,0.334879
1240419,0.334689
1250101,0.315111
1250103,0.313886
1250104,0.313727
1250105,0.323186
1250106,0.323083
1250107,0.322206
1250108,0.322101
1250111,0.317021
1250112,0.316445
1250113,0.317943
1250114,0.317632
1250115,0.321203
1250116,0.320349
1250117,0.320832
1250118,0.321047
1250119,0.318827
1250120,0.318868
1250133,0.315702
1250180,0.321605
1250203,0.313103
1250425,0.313971
1250426,0.314184
1250427,0.313858
1250428,0.313546
1250429,0.317694
1250430,0.317496
1250431,0.320212
1250501,0.317848
1250551,0.317848
1260102,0.324567
1260103,0.324519
1260104,0.324848
1260105,0.323554
1260106,0.324138
1260107,0.322432
1260108,0.321687
1260109,0.321628
1260110,0.321277
1260111,0.321204
1260112,0.321735
1260113,0.321363
1260114,0.322051
1260115,0.322131
1260180,0.323244
1260192,0.323524
1270102,0.333133
1270103,0.332816
1270104,0.328483
1270105,0.330076
1270107,0.328904
1281105,0.297548
1281107,0.294940
1281108,0.301527
1281109,0.301328
1281110,0.307008
1281112,0.311555
1281114,0.311266
1281115,0.314866
1281116,0.314897
1281154,0.316847
1281155,0.320082
1281160,0.322580
1282100,
1282101,0.312164
1282102,0.312972
1282103,0.306492
1282104,0.307789
1282105,0.318073
1282106,0.300713
1282107,0.318101
1282136,
1282137,
1282139,0.316548
1282140,0.315366
1282141,0.314762
1282142,0.315773
1282143,0.315984
1282144,0.312754
1282145,0.312614
1282146,0.310449
1282147,0.310283
1282148,0.307225
1282149,0.299420
1282150,0.300972
1283130,0.316173
1283131,0.315930
1283132,
1283133,
1283187,0.310235
1284100,0.319081
1284101,0.319214
1284102,0.320264
1284103,0.312780
1284104,0.318851
1284105,0.318958
1284106,0.315765
1284108,0.321045
1284109,0.293526
1284113,0.315299
1284115,0.317663
1284116,0.316364
1284117,0.319486
1284118,0.319800
1284120,0.316661
1284121,0.318861
1284122,0.312181
1284123,0.312418
1284124,0.315155
1284125,0.314816
1284126,0.314382
1284127,0.317308
1284128,0.316025
1284129,0.318003
1284132,0.311996
1284133,0.313020
1284134,0.306966
1284135,0.306618
1284136,0.310122
1284137,0.309984
1284138,0.314086
1284139,0.313845
1284149,0.318326
1284150,0.317947
1284151,0.318212
1284152,0.318129
1284153,0.317769
1284154,0.317989
1284155,0.319459
1284156,0.319276
1284157,0.309951
1284158,0.301799
1284159,0.302828
1284167,0.318961
1284168,0.319040
1284169,0.317933
1284170,0.318528
1284171,0.315885
1284172,0.312147
1284174,0.311509
1284175,0.310045
1284178,0.308445
1284182,0.318035
1284186,0.315468
1284188,0.320283
1284189,0.320130
1285101,0.315094
1285102,0.315751
1285103,0.320348
1285104,0.320034
1285158,0.321850
1285159,0.322100
1285160,0.320917
1285161,0.321351
1285162,0.319132
1285163,0.319039
1285164,0.316801
1285165,0.317477
1285166,0.313015
1285183,0.314181
1285184,0.314376
1285501,0.320103
1285551,0.320103
1286100,
1286134,
1286135,
1286160,
1286161,
1286179,
1286180,
1286181,0.322097
1291100,0.327570
1291101,
1291102,0.317227
1291103,0.317359
1291104,
1291105,
1291106,0.319091
1291107,0.317845
1291108,0.319755
1291109,
1291110,0.322206
1291111,0.322919
1291112,0.326290
1291113,0.325795
1291114,0.327937
1291115,0.327128
1291116,0.327141
1291117,0.324908
1291118,0.325080
1291119,0.319332
1291120,0.318726
1291121,0.318548
1291122,0.318002
1291123,
1291124,
1291125,
1291126,0.317848
1291127,0.326207
1291128,0.326758
1291131,0.327857
1291137,0.317879
1291138,0.322295
1291139,0.322683
1291142,0.317507
1291144,0.315463
1291145,0.318386
1291146,0.318550
1291147,
1291148,
1291149,0.318489
1291150,0.318574
1291151,0.318468
1291152,0.318679
1291153,0.318643
1291158,0.320166
1291159,
1291160,
1291161,
1291162,
1291163,
1291164,
1291165,
1291166,
1291167,0.317038
1291168,
1291169,
1291170,0.323140
1291171,0.323040
1291172,0.325915
1291173,0.326655
1291174,0.327257
1291176,
1291180,0.326825
1291181,0.326442
1291182,0.326753
1291183,0.326700
1291198,0.321277
1291199,0.321115
1291219,0.318715
1291220,0.318534
1291401,0.317822
1291402,0.317877
1291501,0.325271
1291551,0.326450
1292100,
1292101,
1292102,
1292103,
1292104,
1292105,
1292122,
1292123,
1292145,
1292146,
1292149,
1293100,
1293101,
1293102,
1293103,0.326380
1293104,0.326320
1293105,0.326531
1293106,0.326509
1293107,0.325841
1293108,0.325870
1293109,0.325731
1293110,0.325709
1293111,0.325593
1293112,0.325563
1293113,0.325331
1293114,0.325317
1293115,0.325050
1293116,0.324789
1293117,0.325049
1293118,0.325066
1293119,0.324394
1293120,0.323434
1293121,0.323772
1293123,0.326081
1293124,0.326074
1293126,
1293127,
1293130,0.326323
1293131,0.326379
1293132,0.324433
1293133,0.324866
1293134,0.323574
1293135,0.323797
1293136,0.323134
1293138,0.323137
1293139,0.326456
1293140,0.326814
1293150,
1293151,
1293152,0.320965
1293153,0.322575
1293155,
1293156,
1293157,
1293158,
1293159,
1293162,0.324248
1293163,0.324102
1293164,0.325940
1293165,0.325951
1293168,
1293173,0.323009
1294101,0.324674
1294102,0.324671
1294103,0.323251
1294104,0.323164
1294105,0.322583
1294106,0.322484
1294107,0.322185
1294108,0.322404
1294121,0.325504
1294122,0.325501
1294124,0.324044
1294132,0.323890
1294137,0.323160
1294139,0.323684
1294140,0.324001
1294141,0.323704
1294142,0.323947
1294143,0.324037
1294180,0.322171
1294191,0.324941
1294242,0.318991
1294502,0.323959
1294552,0.323959
1301101,0.306083
1301103,0.311117
1301104,0.307342
1301105,0.308813
1301106,0.307648
1301107,0.307973
1301108,0.307258
1301109,0.308471
1301110,0.308601
1301111,0.303769
1301112,0.312783
1301113,0.312711
1301122,0.313835
1301123,0.313547
1301124,0.313505
1301125,0.311923
1301126,0.312758
1301127,0.311036
1301128,0.311333
1301129,0.311855
1301131,0.303209
1301132,0.302236
1301133,0.304532
1301135,0.307086
1301136,0.307246
1301137,0.306505
1301140,0.307025
1301141,0.306284
1301142,0.303998
1301143,0.302071
1301144,0.311517
1301145,0.311149
1301146,0.310942
1301147,0.311485
1301148,0.313254
1301149,0.313625
1301153,0.306943
1301158,0.312665
1301160,0.312799
1301171,0.313329
1301212,0.313247
1301213,0.313602
1301214,0.299161
1301215,0.305224
1301299,0.313419
1301450,0.313255
1301451,0.313355
1301452,0.311375
1301453,0.311391
1301454,0.306943
1301455,0.306017
1301456,0.302071
1302216,0.250487
1302217,0.255993
1302218,0.231618
1302219,0.232348
1303100,0.230900
1303102,0.230900
1303103,0.231682
1303104,0.232399
1303105,0.230953
1303107,0.230900
1303108,0.230900
1303111,0.230900
1303112,0.230900
1303113,0.230900
1303114,0.230900
1304102,0.314954
1304103,0.315817
1304104,0.315557
1304127,0.313431
1304128,0.314554
1304129,0.314047
1304130,0.315286
1304131,0.319056
1304132,0.321653
1304133,0.323523
1304134,0.321751
1304135,0.318722
1304136,0.316128
1304137,0.316587
1304138,0.321720
1304140,0.318045
1304141,0.321558
1304142,0.323671
1304143,0.321892
1304144,0.314198
1304150,0.317691
1304157,0.318245
1304159,0.313972
1304160,0.316031
1304162,0.316033
1305151,0.317368
1310101,0.304216
1310102,0.305060
1310103,0.298289
1310104,0.299941
1310105,0.298845
1310106,0.297983
1310109,0.298066
1310110,0.297810
1310111,0.298944
1310112,0.297996
1310113,0.301952
1310114,0.300685
1310115,0.308138
1310116,0.306221
1310117,0.309962
1310118,0.309959
1310119,0.299615
1310120,0.300744
1310121,0.289402
1310124,0.304901
1310126,0.301271
1310127,0.296037
1310128,0.295204
1310129,0.288133
1310130,0.288957
1310131,0.286847
1310133,0.279683
1310134,0.282557
1310137,0.278381
1310139,0.304925
1310140,0.293222
1310141,0.295781
1310142,0.289138
1310143,0.289250
1310145,0.284304
1310146,0.279912
1310200,0.277816
1310205,0.298137
1310225,0.304404
1310299,0.309584
1310601,0.296501
1310602,0.296906
1320101,0.319730
1320102,0.319654
1320103,0.320796
1320104,0.320700
1320105,0.321096
1320107,0.321319
1320108,0.321553
1320109,0.321549
1320111,0.320916
1320112,0.320858
1320113,0.320838
1320115,0.321087
1320117,0.319988
1320118,0.319971
1320119,0.320394
1320120,0.320703
1320123,0.320944
1320124,0.320597
1320125,0.320591
1320126,0.320891
1320127,0.320870
1320128,0.321387
1320129,0.321687
1320130,0.321465
1320131,0.321562
1320132,0.321526
1320133,0.320737
1320134,0.321176
1320135,0.321195
1320191,0.321499
1320199,0.284255
1320205,0.319967
1320206,0.319960
1320287,0.320649
1320288,0.320628
1320294,0.321150
1320297,0.321080
1331100,0.316890
1331102,0.317750
1331103,0.317906
1331104,0.318384
1331105,0.318438
1331106,0.320250
1331107,0.320457
1331108,0.320744
1331111,0.320083
1331112,0.320121
1331113,0.315401
1331114,0.316850
1331117,0.310823
1331118,0.310487
1331120,0.313837
1331121,0.312447
1331122,0.311563
1331124,0.311721
1331125,0.311616
1331140,0.318903
1331141,0.319040
1331145,0.313279
1331146,0.314789
1331147,0.315623
1331156,0.317236
1331164,0.317959
1331165,0.317908
1331166,0.319932
1331167,0.320189
1331168,0.309476
1331169,0.309965
1331192,0.313162
1331501,0.317860
1331551,0.317860
1332106,0.312886
1332107,0.282936
1332108,0.282123
1332109,0.308992
1332110,0.310639
1332111,0.307954
1332112,0.309057
1332115,0.295491
1332116,0.295476
1332117,0.286309
1332118,0.286173
1332119,0.277486
1332120,0.277980
1332121,0.275835
1332122,0.277251
1332123,0.284874
1332124,0.284811
1332129,0.305986
1332138,0.307198
1332159,0.300092
1332160,0.302362
1332161,0.294748
1332162,0.295191
1332163,0.303999
1332170,0.303349
1332171,0.306510
1332172,0.298444
1332173,0.300255
1333102,0.320371
1333103,0.320282
1333105,0.320110
1333106,0.320187
1333133,0.319633
1333134,0.319876
1333135,0.318787
1333136,0.318955
1333148,0.320283
1333149,0.320442
1333150,0.317752
1333151,0.318156
1333152,0.317568
1333153,0.317680
1333154,0.317316
1333155,0.317222
1333176,0.318922
1333177,0.319260
1333178,0.317414
1333179,0.317398
1333180,0.319843
1333181,0.319873
1333182,0.320223
1333184,0.319978
1333185,0.319998
1333502,0.318394
1333552,0.318394
1334115,0.308467
1334116,0.307903
1334123,0.306047
1334158,0.305139
1334166,0.304799
1334174,0.296403
1334175,0.296248
1334183,0.295384
1334188,0.306606
1334189,0.306544
1334190,0.308237
1335100,0.302267
1335101,0.302367
1341103,0.258002
1341104,0.260161
1341105,0.259372
1341108,0.261999
1341109,0.273420
1341116,0.259637
1341117,0.259908
1341118,0.282545
1341119,0.286853
1341120,0.271207
1341121,0.270913
1341122,0.259811
1341123,0.260460
1341124,0.253586
1341125,0.253439
1341126,0.275287
1341127,0.275964
1341128,0.274890
1341129,0.273685
1341130,0.257290
1341131,0.257230
1341132,0.252408
1341133,0.251738
1341135,0.260386
1341136,0.251839
1341137,0.265543
1341138,0.265396
1341139,0.247294
1341140,0.247311
1341143,0.249679
1341144,0.249511
1342101,0.275941
1342102,0.276414
1342110,0.290877
1342111,0.279762
1342112,0.282587
1342113,0.271366
1342114,0.272094
